Projekt dátuma;Beszállító;mennyiség;függvénynek;ism;gyári szám;hadrianus azonosító;Gyártó;Modellnév;CPU Típus;CPU Modell;CPU Órajel (mhz);Ram (mb);Ram típus;hdd (gb);hdd típus;hdd állapot (%);hdd bad sector (db);optikai meghajtó;kijelző mérete;kijelző típus;kijelző felbontás;VGA típusa;VGA kimenet;webcam;Licensz;Licensz sorszám;Billentyűzet nyelve;Akku;állapot;műszaki eltérés / hiba;esztétikai eltérés / hiba;csomagolás;utolsó javítás/bővítés dátuma;nettó beszerzési ár;nagyker listaár;nagyker mennyiségi ár;EUR;zárolás;nettó eladási ár;eladás dátuma;vevő kategória - név;vevő kategória;vevő neve;NYERESÉG;számlázó kategória;számlázó készlet;raktár;leltár dátum;raktárhely;árlista;Leírás;nettó kisker ár;projektnév;tesztelés dátuma;Saját készletre vételezés dátuma
2021.07.15;BoschBp;1;#HIÁNYZIK;;SR90PYGYT;H21/2:2478;Lenovo;Thinkpad X1 Tablet;Core i5;7Y57;1200;8192;lpddr3;256;;;;;13;;;integrált;nincs;webcam;Win 10 pro;;;gyenge;használt C;rossz billentyűzet;burkolat karcos;nincs;;20000;;;;;;;;;;;notebook;1;hadrianus;2022.01.07;084;;;;20210715_BoschBp;2021.07.28;2021.08.19
2020.11.27;MOL;1;#HIÁNYZIK;;R90QHFSF;H20/3:8558;Lenovo;Thinkpad X1 Tablet;Core i5;7Y57U;1200;8192;ddr4;250;;;;;13;;;integrált;;webkamera;windows;;;ok;használt C;a keyboard nem kompatibilis;;nincs;;60000;;;;;;;;;;;notebook;1;hadrianus;2022.01.07;088;;;;20201127_MOL;2021.12.03;2021.01.12
2020.11.27;MOL;1;#HIÁNYZIK;;R90QHFSW;H20/3:8594;Lenovo;Thinkpad X1 Tablet;Core i5;7Y57U;1200;8192;ddr4;250;;;;;13;;;integrált;;webkamera;windows;;;ok;használt C;touch nem működik;;nincs;;60000;;;;;;;;;;;notebook;1;hadrianus;2022.01.07;088;;;;20201127_MOL;2021.12.03;2021.01.12
2020.11.27;MOL;1;#HIÁNYZIK;;PF1GLVAH;H20/3:8540;Lenovo;Thinkpad X1 Tablet;Core i5;8350U;1700;8192;ddr4;250;;;;;13;;;integrált;;webkamera;windows;;;rossz;használt C;akku rossz;;nincs;;100000;;;;;;;;;;;notebook;1;hadrianus;2022.01.07;088;;;;20201127_MOL;2021.12.03;2021.01.12
2020.11.27;MOL;1;#HIÁNYZIK;;PF1GLQ5X;H20/3:8576;Lenovo;Thinkpad X1 Tablet;Core i5;8350U;1700;8192;ddr4;250;;;;;13;;;integrált;;webkamera;windows;;;ok;használt C;billentyűzet nem működik;;nincs;;100000;;;;;;;;;;;notebook;1;hadrianus;2022.01.07;088;;;;20201127_MOL;2021.12.03;2021.01.12
2020.11.27;MOL;1;#HIÁNYZIK;;PF1GLVCR;H20/3:9107;Lenovo;Thinkpad X1 Tablet;Core i5;8350U;1700;8192;ddr4;250;;;;;13;;;integrált;;webkamera;windows;;;ok;használt C;törött;;nincs;;100000;;;;;;;;;;;notebook;1;hadrianus;2022.01.07;088;;;;20201127_MOL;2021.12.03;2021.01.12
2022.03.03;BoschBp;1;#HIÁNYZIK;;R90MWMS3;H22/0:5878;Lenovo;Thinkpad X1 Tablet;Core m5;6Y57;1100;8192;ddr4;256;m2nvme ssd;96;0;nincs;12;;FHD (1920 x 1080);integrált;hdmi;webcam;Win 8 pro;;magyar;gyenge;használt A-;;enyhén kopott;nincs;;28000;árazás alatt;árazás alatt;;;;;;;;;notebook;1;hadrianus;2022.09.15;235;árlista;;;20220303_BoschBp;2022.03.09;2022.03.16
2021.07.26;BoschBp;1;#HIÁNYZIK;;R90NB390;H21/2:4493;Lenovo;Thinkpad X1 Tablet;Core m5;6Y57;1100;8192;ddr3;256;;;;;13;;;integrált;display port;webcam;nincs;;;rossz;használt C;rossz akku;kopott;nincs;;12000;;;;;;;;;;;notebook;1;hadrianus;2022.01.07;084;;;;20210726_BoschBp;2021.07.30;2021.09.03
2022.04.15;BoschBp;1;#HIÁNYZIK;;DR90PYGYM;H22/1:2302;Lenovo;ThinkPad X1 Tablet 2nd Gen;Core i5;7Y57;1200;8192;ddr3;nincs;;;;nincs;12;IPS;2160X1440;integrált;display port;webcam;Win 8 pro;;magyar;ok;használt C;enyhe burkolati repedés, hiányos;enyhén kopott, enyhe hajszálkarcos, repedt burkolat;nincs;2022.06.03;8000;;;;;;;;;;;notebook;1;hadrianus;;;;;;20220415_BoschBp;2022.04.29;2022.05.04
2021.07.26;BoschBp;1;#HIÁNYZIK;;SR90PYGZE;H21/2:4496;Lenovo;Thinkpad X1 tablet G1;Core i5;7Y57;1200;8192;ddr3;256;m2sata ssd;100;0;nincs;13;;;integrált;display port;webcam;nincs;;magyar;gyenge;használt B;;kopott, karcos display;nincs;2021.09.28;12000;80000;76000;194,9;;;;;;;;notebook;1;hadrianus;2022.09.15;241;árlista;;;20210726_BoschBp;2021.07.30;2021.09.03
2021.07.26;BoschBp;1;#HIÁNYZIK;;R90NBRPM;H21/2:4938;Lenovo;Thinkpad X1 Tablet G1;Core m5;6Y57;1100;8192;ddr3;256;m2sata ssd;100;0;nincs;13;;FHD+ (2160 X 1440);integrált;display port;webcam;Win 8 pro;;magyar;gyenge;használt A-;;kopott;nincs;2022.03.23;20000;árazás alatt;árazás alatt;;;;;;;;;notebook;1;hadrianus;2022.09.15;235;árlista;;;20210726_BoschBp;2021.07.30;2021.09.03
2021.09.17;BoschMiskolc;1;#HIÁNYZIK;;;H21/3:3907;Lenovo;Thinkpad X1 tablet G1;Core M5;6Y57;1100;8192;ddr3;256;m2sata ssd;100;0;nincs;11;;;integrált;display port;webcam;Win 10 pro;;magyar;gyenge;használt A-;;enyhén kopott;nincs;2022.02.16;20000;68000;64000;164,1;;;;;;;;notebook;1;hadrianus;2022.09.15;235;árlista;;;20210917_BoschMiskolc;2021.10.20;2021.11.03
2021.09.24;BoschBp;1;#HIÁNYZIK;;R90NB393;H21/3:5676;Lenovo;Thinkpad X1 Tablet G1;Core m5;6Y57;1100;8192;ddr3;256;m2sata ssd;100;0;nincs;12;IPS;FHD+ (2160 X 1440);integrált;display port;webcam;Win 8 pro;;magyar;gyenge;használt A-;;kopott;nincs;2022.03.23;28000;árazás alatt;árazás alatt;;;;;;;;;notebook;1;hadrianus;2022.09.15;235;árlista;;;20210924_BoschBp;2021.10.20;2021.10.22
2021.09.24;BoschBp;1;#HIÁNYZIK;;R90N8PUE;H21/3:5675;Lenovo;Thinkpad X1 Tablet G1;Core m5;6Y57;1100;8192;ddr3;256;m2sata ssd;100;0;;12;IPS;FHD (1920 x 1080);integrált;display port;webcam;Win 8 pro;;magyar;gyenge;használt A-;;enyhén kopott, enyhe hajszál karc a displayen;nincs;;20000;árazás alatt;árazás alatt;;;;;;;;;notebook;1;hadrianus;2022.09.15;235;árlista;;;20210924_BoschBp;2021.10.20;2021.10.22
2021.11.03;BoschBp;1;#HIÁNYZIK;;R90M99JX;H21/4:0595;Lenovo;Thinkpad X1 Tablet G1;Core m5;6Y57;1100;8192;ddr3;256;m2sata ssd;100;0;nincs;12;;FHD+ (2160 X 1440);integrált;hdmi;webcam;Win 8 pro;;magyar;gyenge;használt A-;;kopott, enyhe hajszál karc a displayen;nincs;2022.04.28;28000;árazás alatt;árazás alatt;;;;;;;;;notebook;1;hadrianus;2022.09.15;235;árlista;;;20211103_BoschBp;2021.11.26;2021.12.21
2021.07.15;BoschBp;1;#HIÁNYZIK;;SR90NA820;H21/2:2477;Lenovo;Thinkpad X1 tablet G1;Core m5;6Y57;1100;8192;lpddr3;256;;;;;13;;;integrált;nincs;webcam;Win 10 pro;;;gyenge;használt B;;kopott, karcos;nincs;;20000;64000;60000;153,8;;;;;;;;notebook;1;hadrianus;2022.09.15;240;árlista;;;20210715_BoschBp;2021.07.28;2021.08.19
2021.07.26;BoschBp;1;#HIÁNYZIK;;R90M7F1J;H21/2:4495;Lenovo;Thinkpad X1 tablet G1;Core m5;6Y57;1100;8192;ddr3;256;m2sata ssd;100;0;nincs;13;;;integrált;display port;webcam;nincs;;magyar;gyenge;használt B;;kopott, erősen kopott billentyűzet;nincs;2021.09.28;20000;64000;60000;153,8;;;;;;;;notebook;1;hadrianus;2022.09.15;240;árlista;;;20210726_BoschBp;2021.07.30;2021.09.03
2021.07.26;BoschBp;1;#HIÁNYZIK;;R90NB391;H21/2:4939;Lenovo;Thinkpad X1 tablet G1;Core m5;6Y57;1100;8192;ddr3;256;m2sata ssd;100;0;nincs;13;;;integrált;display port;webcam;Win 10 pro;;magyar;gyenge;használt B;;kopott, karcos display;nincs;2021.09.28;12000;64000;60000;153,8;;;;;;;;notebook;1;hadrianus;2022.09.15;240;árlista;;;20210726_BoschBp;2021.07.30;2021.09.03
2021.07.26;BoschBp;1;#HIÁNYZIK;;R90N8PUD;H21/2:4494;Lenovo;Thinkpad X1 tablet G1;Core m5;6Y57;1100;8192;ddr3;256;;;;;13;;;integrált;display port;webcam;nincs;;;gyenge;használt B;;enyhén kopott hátlap;nincs;;20000;64000;60000;153,8;;;;;;;;notebook;1;hadrianus;2022.09.15;240;árlista;;;20210726_BoschBp;2021.07.30;2021.09.03
2021.11.03;BoschBp;1;#HIÁNYZIK;;R90N8PUG;H21/4:0594;Lenovo;Thinkpad X1 tablet G1;Core m5;6Y57;1100;8192;ddr3;256;m2sata ssd;;;;12;;FHD+ (2160 X 1440);integrált;hdmi;webcam;;;;gyenge;használt B;;kopott;nincs;;28000;64000;60000;153,8;;;;;;;;notebook;1;hadrianus;2022.09.15;240;árlista;;;20211103_BoschBp;2021.11.26;2021.12.21
2021.05.20;MOL;1;#HIÁNYZIK;;1s20JCS1XM00R90QHFSQ;H21/1:6667;Lenovo;Thinkpad X1 tablet G2;Core i5;7y57;1200;8192;ddr4;250;m2sata ssd;100;0;nincs;12;;;integrált;display port;webcam;Win 8 pro;;magyar;gyenge;használt A-;;kopott;nincs;;44000;92000;88000;225,6;;;;;;;;notebook;1;hadrianus;2022.04.12;064;;;;20210520_MOL;2021.08.03;2021.08.12
2021.05.20;MOL;1;#HIÁNYZIK;;1s20JCS1XM01R90QHRCC;H21/1:8338;Lenovo;Thinkpad X1 tablet G2;Core i5;7Y57;1200;8192;ddr3;256;m2sata ssd;100;0;nincs;12;;;integrált;display port;webcam;nincs;;angol;gyenge;használt A-;;kopott;nincs;;44000;92000;88000;225,6;;;;;;;;notebook;1;hadrianus;2022.09.15;234;árlista;;;20210520_MOL;2021.08.03;2021.08.12
2021.08.17;BoschBp;1;#HIÁNYZIK;;SR90NYT6B;H21/2:6094;Lenovo;Thinkpad X1 tablet G2;Core i5;7Y57;1200;8192;ddr3;256;;;;;12;;;integrált;display port;webcam;Windows;;;gyenge;használt B;;enyhén kopott;nincs;;20000;80000;76000;194,9;;;;;;;;notebook;1;hadrianus;2022.09.15;240;árlista;;;20210817_BoschBp;2021.08.26;2021.09.07
2021.08.17;BoschBp;1;#HIÁNYZIK;;R90PA5HZ;H21/2:6095;Lenovo;Thinkpad X1 tablet G2;Core i5;7Y57;1200;8192;ddr3;256;;;;;12;;;integrált;display port;webcam;Windows;;;gyenge;használt B;;enyhén kopott;nincs;;20000;80000;76000;194,9;;;;;;;;notebook;1;hadrianus;2022.09.15;241;árlista;;;20210817_BoschBp;2021.08.26;2021.09.07
2021.08.17;BoschBp;1;#HIÁNYZIK;;R90PA5HY;H21/2:6156;Lenovo;Thinkpad X1 tablet G2;Core i5;7Y57;1200;8192;ddr3;256;;;;;12;;;integrált;display port;webcam;Windows;;;gyenge;használt B;;szövetrész kikopott, burkolat és touchpad kopott;nincs;;20000;80000;76000;194,9;;;;;;;;notebook;1;hadrianus;2022.09.15;241;árlista;;;20210817_BoschBp;2021.08.26;2021.09.07
2021.08.17;BoschBp;1;#HIÁNYZIK;;SR90PYGZ2;H21/2:6159;Lenovo;Thinkpad X1 tablet G2;Core i5;7Y57;1200;8192;ddr3;256;;;;;12;;;integrált;display port;webcam;Windows;;;gyenge;használt B;;enyhén karcos display;nincs;;20000;80000;76000;194,9;;;;;;;;notebook;1;hadrianus;2022.09.15;241;árlista;;;20210817_BoschBp;2021.08.26;2021.09.07
2021.09.01;BoschBp;1;#HIÁNYZIK;;R90NRXFT;H21/3:0347;Lenovo;Thinkpad X1 tablet G2;Core i5;7Y57;1200;8192;ddr3;256;m2sata ssd;;;;12;;2160x1440;integrált;display port;webcam;;;;gyenge;használt B;;kopott, enyhén karcos display;nincs;;20000;80000;76000;194,9;;;;;;;;notebook;1;hadrianus;2022.09.15;241;árlista;;;20210901_BoschBp;2021.09.16;2021.10.04
2021.10.13;BoschBp;1;#HIÁNYZIK;;R90MLVCP;H21/3:7124;Lenovo;Thinkpad X1 tablet G2;Core i5;7Y57;1200;8192;ddr3;256;m2sata ssd;;;;12;IPS;FHD+ (2160x1440);integrált;display port;webcam;;;;gyenge;használt B;;kopott, enyhén karcos display;nincs;;28000;80000;76000;194,9;;;;;;;;notebook;1;hadrianus;2022.09.15;240;árlista;;;20211013_BoschBp;2021.11.03;2021.11.11
2021.10.13;BoschBp;1;#HIÁNYZIK;;R90NRXFS;H21/3:7121;Lenovo;Thinkpad X1 tablet G2;Core i5;7Y57;1200;8192;ddr3;256;m2sata ssd;;;;12;IPS;FHD+ (2160x1440);integrált;display port;webcam;;;;gyenge;használt B;;kopott, enyhén karcos display;nincs;;28000;80000;76000;194,9;;;;;;;;notebook;1;hadrianus;2022.09.15;241;árlista;;;20211013_BoschBp;2021.11.03;2021.11.11
2021.10.13;BoschBp;1;#HIÁNYZIK;;R90NSBE9;H21/3:7122;Lenovo;Thinkpad X1 tablet G2;Core i5;7Y57;1200;8192;ddr3;256;m2sata ssd;;;;12;IPS;FHD+ (2160x1440);integrált;display port;webcam;;;;gyenge;használt B;;kopott, enyhén karcos display;nincs;;28000;80000;76000;194,9;;;;;;;;notebook;1;hadrianus;2022.09.15;241;árlista;;;20211013_BoschBp;2021.11.03;2021.11.11
2021.10.13;BoschBp;1;#HIÁNYZIK;;R90PQUUJ;H21/3:7123;Lenovo;Thinkpad X1 tablet G2;Core i5;7Y57;1200;8192;ddr3;256;m2sata ssd;;;;12;IPS;FHD+ (2160x1440);integrált;display port;webcam;;;;gyenge;használt B;;kopott, enyhén karcos display;nincs;;28000;80000;76000;194,9;;;;;;;;notebook;1;hadrianus;2022.09.15;241;árlista;;;20211013_BoschBp;2021.11.03;2021.11.11
2022.01.01;raktárról;1;#HIÁNYZIK;;R90QHFSL;H20/3:8572;Lenovo;Thinkpad X1 tablet G2;Core i5;7Y57;1200;8192;ddr4;256;m2sata ssd;100;0;nincs;12;;2150 x 1440;nincs;display port;webcam;Win 8 pro;;;gyenge;használt B;;display karc, (billentyűzet nélkül);nincs;;0;80000;76000;194,9;;;;;;;;notebook;1;hadrianus;2022.09.15;241;árlista;;;20220101_raktárról;2022.01.28;2022.01.31
2021.05.20;MOL;1;#HIÁNYZIK;;1s20KKS24G0KPF1GB8X6;H21/1:6669;Lenovo;Thinkpad X1 tablet G3;Core i5;8350U;1700;8192;ddr4;250;m2sata ssd;100;0;nincs;13;;;integrált;display port;webcam;Win 8 pro;;magyar;gyenge;használt B;;;nincs;;68000;144000;140000;359,0;;;;;;;;notebook;1;hadrianus;2022.09.15;239;árlista;;;20210520_MOL;2021.08.03;2021.08.12
2022.07.15;BoschBp;1;#HIÁNYZIK;;SR90PYGYV;H22/2:5542;Lenovo;Thinkpad X1 Tablet Gen 2;Core i5;7Y57;1200;8192;ddr3;256;m2nvme ssd;100;0;nincs;12;;UHD (2160 x 1440);integrált;display port;webcam;Win 10 pro;;magyar;ok;használt A;;;nincs;;28000;árazás alatt;árazás alatt;;;;;;;;;notebook;1;hadrianus;2022.09.15;217;árlista;;;20220715_BoschBp;2022.08.22;2022.08.26
2022.02.15;BoschBp;1;#HIÁNYZIK;;R90PQV0N;H22/0:1348;Lenovo;Thinkpad X1 Tablet Gen 2;Core i5;7Y57;1200;8192;ddr3;256;m2nvme ssd;100;0;nincs;12;;2160x1440;integrált;hdmi;webcam;Win 10 pro;;német;gyenge;használt A-;;enyhén kopott burkolat, touchpad és billentyű, vékony karc a displayen;nincs;;28000;árazás alatt;árazás alatt;;;;;;;;;notebook;1;hadrianus;2022.09.15;234;árlista;;;20220215_BoschBp;2022.02.23;2022.03.07
2022.08.16;BoschBp;1;#HIÁNYZIK;;R90PA7JB;H22/2:7033;Lenovo;Thinkpad X1 Tablet Gen 2;Core i5;7Y57;1200;8192;ddr4;256;m2nvme ssd;99;0;nincs;12;;UHD (2160 x 1440);integrált;display port;webcam;Win 10 pro;;magyar;ok;használt A-;;kopott;nincs;;24000;árazás alatt;árazás alatt;;;;;;;;;notebook;1;20220816_BoschBp;2022.09.15;234;árlista;;;20220816_BoschBp;2022.08.22;2022.09.07
2022.07.20;Bosch60;1;#HIÁNYZIK;;SR90NYT6N;H22/2:6263;Lenovo;ThinkPad X1 Tablet Gen 2;Core i5;7Y57;1200;8192;ddr3;256;m2nvme ssd;93;0;nincs;11;érintős;2160x1440;integrált;hdmi;webcam;Win 10 pro;;magyar;gyenge;használt B;;kopott;nincs;;20000;;;;foglalva - dolgozói Bosch60;36 000;;;;;;notebook;1;20220720_Bosch60;;;;;;20220720_Bosch60;2022.08.23;2022.09.07
2022.07.15;BoschBp;1;#HIÁNYZIK;;R90NSBE8;H22/2:5075;Lenovo;Thinkpad X1 Tablet Gen 2;Core i5;7Y57;1200;8192;ddr3;256;m2nvme ssd;100;0;nincs;12;;UHD (2160 x 1440);integrált;display port;webcam;Win 10 pro;;;gyenge;használt C;billentyűzet hiányos, alsó burkolati lemez hiányos;kopott burkolat, enyhén karcos kijelző;nincs;;16000;;;;;;;;;;;notebook;1;hadrianus;;;;;;20220715_BoschBp;2022.08.22;2022.08.26
2022.07.15;BoschBp;1;#HIÁNYZIK;;SR90PYGZ5;H22/2:5072;Lenovo;Thinkpad X1 Tablet Gen 2;Core i5;7Y57;1200;8192;ddr3;256;m2nvme ssd;100;0;nincs;12;;UHD (2160 x 1440);integrált;display port;webcam;Win 10 pro;;;gyenge;használt C;billentyűzet hiányos;enyhén kopott, enyhe display hajszál karc;nincs;;16000;;;;;;;;;;;notebook;1;hadrianus;;;;;;20220715_BoschBp;2022.08.22;2022.08.26
2022.07.15;BoschBp;1;#HIÁNYZIK;;SR90PYGYQ;H22/2:5068;Lenovo;Thinkpad X1 Tablet Gen 2;Core i5;7Y57;1200;8192;ddr3;256;m2nvme ssd;100;0;nincs;12;;UHD (2160 x 1440);integrált;display port;webcam;Win 10 pro;;;gyenge;használt C;billentyűzet hiányos;enyhén kopott, enyhe display hajszál karc;nincs;;16000;;;;;;;;;;;notebook;1;hadrianus;;;;;;20220715_BoschBp;2022.08.22;2022.08.26
2022.07.15;BoschBp;1;#HIÁNYZIK;;SR90PYGYN;H22/2:5071;Lenovo;Thinkpad X1 Tablet Gen 2;Core i5;7Y57;1200;8192;ddr3;256;m2nvme ssd;100;0;nincs;12;;UHD (2160 x 1440);integrált;display port;webcam;Win 10 pro;;;gyenge;használt C;billentyűzet hiányos;enyhén kopott, enyhe display hajszál karc;nincs;;16000;;;;;;;;;;;notebook;1;hadrianus;;;;;;20220715_BoschBp;2022.08.22;2022.08.26
2022.07.15;BoschBp;1;#HIÁNYZIK;;SR90PYGZA;H22/2:5073;Lenovo;Thinkpad X1 Tablet Gen 2;Core i5;7Y57;1200;8192;ddr3;256;m2nvme ssd;100;0;nincs;12;;UHD (2160 x 1440);integrált;display port;webcam;Win 10 pro;;;gyenge;használt C;billentyűzet hiányos;enyhén kopott, enyhe display hajszál karc;nincs;;16000;;;;;;;;;;;notebook;1;hadrianus;;;;;;20220715_BoschBp;2022.08.22;2022.08.26
2022.07.15;BoschBp;1;#HIÁNYZIK;;SR90PYGYR;H22/2:5074;Lenovo;Thinkpad X1 Tablet Gen 2;Core i5;7Y57;1200;8192;ddr3;256;m2nvme ssd;100;0;nincs;12;;UHD (2160 x 1440);integrált;display port;webcam;Win 10 pro;;;gyenge;használt C;billentyűzet hiányos;enyhén kopott, enyhe display hajszál karc;nincs;;16000;;;;;;;;;;;notebook;1;hadrianus;;;;;;20220715_BoschBp;2022.08.22;2022.08.26
2022.07.20;Bosch60;1;#HIÁNYZIK;;R90PFT8T;H22/2:6262;Lenovo;ThinkPad X1 Tablet Gen 2;Core i5;7Y57;1200;8192;ddr3;256;m2nvme ssd;98;0;nincs;11;érintős;2160x1440;integrált;hdmi;webcam;Win 10 pro;;magyar;gyenge;használt C;billentyű hibás (F1-F9, F10);kopott, enyhe display folt;nincs;;16000;;;;;;;;;;;notebook;1;20220720_Bosch60;;;;;;20220720_Bosch60;2022.08.23;2022.09.07
2022.07.15;BoschBp;1;#HIÁNYZIK;;SR90NBRPN;H22/2:3888;Lenovo;ThinkPad X1 Tablet Gen 2;Intel Core;m5-6Y57;1100;8192;ddr3;256;m2nvme ssd;91;0;nincs;12;érintős;UHD (2160 x 1440);integrált;hdmi;webcam;Win 10 pro;;nincs;gyenge;használt C;Nincs billentyűzet;kopott;nincs;;16000;;;;;;;;;;;notebook;1;hadrianus;;;;;;20220715_BoschBp;2022.08.22;2022.08.26
2022.06.08;BoschMiskolcPT;1;#HIÁNYZIK;;R9FZBP3;H22/1:8174;Lenovo;Thinkpad X220;Core i5;2520M;2500;4096;ddr3;250;sata hdd;100;0;nincs;12;;HD (1366 x 768);integrált;display port;nincs;Win 7 pro;00186125510279;magyar;gyenge;használt C;töltő csatlakozó beesik, hdd burkolati fedő törött;erősen kopott, touchpad és billentyűzet erősen szétkopva;nincs;;2000;;;;;;;;;;;notebook;1;hadrianus;;;;;;20220608_BoschMiskolcPT;2022.06.21;2022.06.29
2022.06.01;raktárról;1;#HIÁNYZIK;;;H18/0:7513;Lenovo;Thinkpad X220;Core i5;2520M;2500;4096;ddr3;256;sata hdd;100;0;dvd-rw;12;;FHD (1920 x 1080);integrált;display port;nincs;Win 7 pro;00186164949536;magyar;gyenge;használt A-;;enyhén kopott burkolat;nincs;2022.05.31;0;32000;28000;71,8;;;;;;;;notebook;1;hadrianus;2022.09.15;270;árlista;;;20220601_raktárról;2022.06.22;2022.06.23
2022.05.18;BoschMiskolcEBS;1;#HIÁNYZIK;;R9HW2KH;H22/1:6544;Lenovo;Thinkpad X220;Core i5;2520M;2500;4096;ddr3;nincs;;;;nincs;12;;1024x768;integrált;display port;nincs;Win 8 pro;;német;gyenge;használt C;hiányos;kopott;nincs;;1000;;;;;;;;;;;notebook;1;hadrianus;;;;;;20220518_BoschMiskolcEBS;2022.06.02;2022.06.21
2021.11.18;Citibank;1;#HIÁNYZIK;;R9H93E8;H21/4:2168;Lenovo;Thinkpad X230;Core i5;2520M;2500;4096;ddr3;nincs;;;;nincs;12;;HD (1366 x 768);integrált;display port;webcam;Win 7 pro;00186132370376;angol;gyenge;használt C;hiányos;kopott;nincs;;1000;;;;;;;;;;;notebook;1;hadrianus;2022.01.07;032;;;;20211118_Citibank;2021.12.14;2022.01.06
2022.05.17;Sanofi;1;#HIÁNYZIK;;PK2AWFN;H22/1:6552;Lenovo;Thinkpad X230;Core i5;3320M;2600;8192;ddr3;128;sata ssd;86;0;nincs;12;;HD (1366 x 768);integralt;mini display port;webcam;Win 7 pro;00186239482699X1881991;magyar;gyenge;használt A-;;enyhén kopott;nincs;;12000;32000;28000;;;;;;;;;notebook;1;hadrianus;2022.09.15;269;árlista;;;20220517_Sanofi;2022.06.08;2022.06.16
2021.11.18;Citibank;1;#HIÁNYZIK;;R9TT59W;H21/4:2171;Lenovo;Thinkpad X230;Core i5;3320M;2600;8192;ddr3;nincs;;;;nincs;12;;HD (1366 x 768);integrált;display port;webcam;Win 7 pro;00186188952619;magyar;nincs;használt C;hiányos;erősen kopott, sérült hűtőbordák;nincs;;1000;;;;;alkatrésznek;2022.09.13;alkatrésznek;alkatrésznek;;-1000;notebook;0;hadrianus;2022.01.07;032;;;;20211118_Citibank;2021.12.14;2022.01.06
2021.07.29;BoschRexroth;1;#HIÁNYZIK;;PB0355VB;H21/2:4944;Lenovo;ThinkPad X240;Core i5;4300U;1900;4096;ddr3;180;sata ssd;86;2;nincs;12;1366x768;;integrált;display port;nincs;Win 8 pro;;magyar;rossz;használt C;akku rögzítő törött, rossz ssd;erősen kopott, karcos display;nincs;;4000;;;;;;;;;;;notebook;1;hadrianus;2022.01.07;087;;;;20210729_BoschRexroth;2021.08.11;2021.09.03
2022.03.04;Bosch60;1;#HIÁNYZIK;;PC03NRMG;H22/0:5144;Lenovo;Thinkpad X240;Core i5;4300U;1900;4096;ddr3;180;sata ssd;58;3;nincs;12,5;;HD (1366 x 768);;display port;nincs;Win 8 pro;;magyar;gyenge;használt C;rossz ssd;erősen kopott burkolat, kopott touchpadés bill., display foltos;nincs;;6000;;;;vatera - 2022.10.05;;;;;;;notebook;1;hadrianus;;;;;;20220304_Bosch60;2022.03.22;2022.04.21
2019.08.01;BoschBp;1;#HIÁNYZIK;;1S20AMS2QD00PC03NMRL;H19/2:1183;Lenovo;Thinkpad X240;Core i5;4300U;1900;4096;ddr3;320;sata hdd;100;0;nincs;12;;;integrált;display port;nincs;;;magyar;gyenge;használt C;keyboard hibás;;nincs;2020.05.25;8000;;;;;;;;;;;notebook;1;hadrianus;2022.01.07;081;;;;20190801_BoschBp;2019.08.30;2019.09.19
2022.05.17;Sanofi;1;#HIÁNYZIK;;PC0214YH;H22/1:6753;Lenovo;Thinkpad X240;Core i5;4300U;1900;4096;ddr3;500;sata hdd;100;0;nincs;14;;HD (1366 x 768);integrált;display port;webcam;Win 7 pro;;magyar;gyenge;használt A-;;nagyon enyhe burkolati kopás;nincs;2022.07.20;12000;36000;34000;;;;;;;;;notebook;1;hadrianus;2022.09.15;253;árlista;;;20220517_Sanofi;2022.06.08;2022.06.16
2022.05.17;Sanofi;1;#HIÁNYZIK;;PB02YC9G;H22/1:6561;Lenovo;Thinkpad X240;Core i5;4300U;1900;4096;ddr3;500;sata hdd;100;0;nincs;12;;HD (1366 x 768);integrált;display port;webcam;Win 7 pro;00186240998238X1881991;magyar;gyenge;használt B;;kopott  billentyűzet, foltos display;nincs;;12000;36000;32000;;;;;;;;;notebook;1;hadrianus;2022.09.15;193;árlista;;;20220517_Sanofi;2022.06.08;2022.06.16
2022.05.17;Sanofi;1;#HIÁNYZIK;;PB031QCD;H22/1:6562;Lenovo;Thinkpad X240;Core i5;4300U;1900;4096;ddr3;500;sata hdd;99;0;nincs;12,5;;HD (1366 x 768);integrált;display port;webcam;Win 7 pro;00186241037514X1881991;magyar;gyenge;használt B;;enyhén kopott burkolat, kopott billentyűzet, enyhe burkolati repedés újlenyomat olvasónál;nincs;2022.09.08;4000;36000;32000;;;;;;;;;notebook;1;hadrianus;2022.09.15;311;árlista;;;20220517_Sanofi;2022.06.08;2022.06.16
2022.07.14;MOL;1;#HIÁNYZIK;;PC005LNY;H22/2:3783;Lenovo;Thinkpad X240;Core i7;4600M;2100;4096;ddr3;128;sata ssd;89;0;nincs;12;;HD (1366 x 768);integrált;display port;webcam;Win 7 pro;;magyar;gyenge;használt C;törött akku rögzítő, törött burkolat;kopott karcos burkolat, karcos display, kopott billentyűzet és touchpad;nincs;;6000;;;;;;;;;;;notebook;1;20220704_MOL;;;;;;20220714_MOL;2022.08.18;2022.08.15
